id,title,vote_average,vote_count,popularity,year,month,day
653,Nosferatu,StandardScaler(),StandardScaler(),StandardScaler(),1922,2,16
68,Brazil,StandardScaler(),StandardScaler(),StandardScaler(),1985,2,20
556984,The Trial of the Chicago 7,StandardScaler(),StandardScaler(),StandardScaler(),2020,9,25
506574,Descendants 3,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,2
446159,Bacurau,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,29
3763,Onibaba,StandardScaler(),StandardScaler(),StandardScaler(),1964,11,21
167581,Free Fall,StandardScaler(),StandardScaler(),StandardScaler(),2013,5,27
522627,The Gentlemen,StandardScaler(),StandardScaler(),StandardScaler(),2020,1,1
869626,Marcel the Shell with Shoes On,StandardScaler(),StandardScaler(),StandardScaler(),2022,6,24
776305,Belle,StandardScaler(),StandardScaler(),StandardScaler(),2021,7,16
9912,The World's Fastest Indian,StandardScaler(),StandardScaler(),StandardScaler(),2005,10,12
845,Strangers on a Train,StandardScaler(),StandardScaler(),StandardScaler(),1951,6,27
13466,October Sky,StandardScaler(),StandardScaler(),StandardScaler(),1999,2,19
1908,Inherit the Wind,StandardScaler(),StandardScaler(),StandardScaler(),1960,7,7
792307,Poor Things,StandardScaler(),StandardScaler(),StandardScaler(),2023,12,7
14438,Fireproof,StandardScaler(),StandardScaler(),StandardScaler(),2008,9,26
11220,Fallen Angels,StandardScaler(),StandardScaler(),StandardScaler(),1995,9,6
4808,Charade,StandardScaler(),StandardScaler(),StandardScaler(),1963,12,1
726759,Tetris,StandardScaler(),StandardScaler(),StandardScaler(),2023,3,15
587272,Father There Is Only One,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,2
1587,What's Eating Gilbert Grape,StandardScaler(),StandardScaler(),StandardScaler(),1993,12,17
51739,The Secret World of Arrietty,StandardScaler(),StandardScaler(),StandardScaler(),2010,7,16
499,Cléo from 5 to 7,StandardScaler(),StandardScaler(),StandardScaler(),1962,4,11
774370,Dog Man,StandardScaler(),StandardScaler(),StandardScaler(),2025,1,24
672322,Rurouni Kenshin: The Beginning,StandardScaler(),StandardScaler(),StandardScaler(),2021,6,4
8016,"Germany, Year Zero",StandardScaler(),StandardScaler(),StandardScaler(),1948,12,1
1027014,Entergalactic,StandardScaler(),StandardScaler(),StandardScaler(),2022,9,28
8358,Cast Away,StandardScaler(),StandardScaler(),StandardScaler(),2000,12,22
414906,The Batman,StandardScaler(),StandardScaler(),StandardScaler(),2022,3,1
49992,Lucky and Zorba,StandardScaler(),StandardScaler(),StandardScaler(),1998,12,22
14580,The Big Heat,StandardScaler(),StandardScaler(),StandardScaler(),1953,10,14
288,High Noon,StandardScaler(),StandardScaler(),StandardScaler(),1952,6,9
1075,"Black Cat, White Cat",StandardScaler(),StandardScaler(),StandardScaler(),1998,6,1
100402,Captain America: The Winter Soldier,StandardScaler(),StandardScaler(),StandardScaler(),2014,3,20
50531,Ask Me If I'm Happy,StandardScaler(),StandardScaler(),StandardScaler(),2000,12,15
840430,The Holdovers,StandardScaler(),StandardScaler(),StandardScaler(),2023,10,27
508439,Onward,StandardScaler(),StandardScaler(),StandardScaler(),2020,2,29
1726,Iron Man,StandardScaler(),StandardScaler(),StandardScaler(),2008,4,30
1592,Primal Fear,StandardScaler(),StandardScaler(),StandardScaler(),1996,3,6
812,Aladdin,StandardScaler(),StandardScaler(),StandardScaler(),1992,11,25
575452,The Traitor,StandardScaler(),StandardScaler(),StandardScaler(),2019,5,23
939243,Sonic the Hedgehog 3,StandardScaler(),StandardScaler(),StandardScaler(),2024,12,19
508933,Ricky Gervais: Humanity,StandardScaler(),StandardScaler(),StandardScaler(),2018,3,13
371645,Hunt for the Wilderpeople,StandardScaler(),StandardScaler(),StandardScaler(),2016,3,31
1904,Memoirs of a Geisha,StandardScaler(),StandardScaler(),StandardScaler(),2005,12,6
770254,Back to the Outback,StandardScaler(),StandardScaler(),StandardScaler(),2021,12,3
15794,White Heat,StandardScaler(),StandardScaler(),StandardScaler(),1949,9,2
10633,In the Heat of the Night,StandardScaler(),StandardScaler(),StandardScaler(),1967,8,2
238628,Tangerines,StandardScaler(),StandardScaler(),StandardScaler(),2013,10,17
247,The Killing,StandardScaler(),StandardScaler(),StandardScaler(),1956,6,6
886396,Batman and Superman: Battle of the Super Sons,StandardScaler(),StandardScaler(),StandardScaler(),2022,10,17
14813,Mickey's Christmas Carol,StandardScaler(),StandardScaler(),StandardScaler(),1983,10,19
13830,Shottas,StandardScaler(),StandardScaler(),StandardScaler(),2002,2,27
10637,Remember the Titans,StandardScaler(),StandardScaler(),StandardScaler(),2000,9,29
8416,The Conformist,StandardScaler(),StandardScaler(),StandardScaler(),1971,1,29
108,Three Colors: Blue,StandardScaler(),StandardScaler(),StandardScaler(),1993,9,8
514439,Breakthrough,StandardScaler(),StandardScaler(),StandardScaler(),2019,4,10
15999,Vampire Hunter D: Bloodlust,StandardScaler(),StandardScaler(),StandardScaler(),2001,4,21
871,Planet of the Apes,StandardScaler(),StandardScaler(),StandardScaler(),1968,2,7
871,Planet of the Apes,StandardScaler(),StandardScaler(),StandardScaler(),1968,2,7
110160,Laurence Anyways,StandardScaler(),StandardScaler(),StandardScaler(),2012,5,18
12548,I Vitelloni,StandardScaler(),StandardScaler(),StandardScaler(),1953,9,17
212,Arsenic and Old Lace,StandardScaler(),StandardScaler(),StandardScaler(),1944,9,1
728118,"Quo Vadis, Aida?",StandardScaler(),StandardScaler(),StandardScaler(),2021,2,26
11898,Kind Hearts and Coronets,StandardScaler(),StandardScaler(),StandardScaler(),1949,6,21
1678,Godzilla,StandardScaler(),StandardScaler(),StandardScaler(),1954,11,3
678,Out of the Past,StandardScaler(),StandardScaler(),StandardScaler(),1947,11,25
4347,Atonement,StandardScaler(),StandardScaler(),StandardScaler(),2007,2,27
261,Cat on a Hot Tin Roof,StandardScaler(),StandardScaler(),StandardScaler(),1958,8,29
567410,System Crasher,StandardScaler(),StandardScaler(),StandardScaler(),2019,9,19
381289,A Dog's Purpose,StandardScaler(),StandardScaler(),StandardScaler(),2017,1,19
144288,Berserk: The Golden Age Arc III - The Advent,StandardScaler(),StandardScaler(),StandardScaler(),2013,2,1
724495,The Woman King,StandardScaler(),StandardScaler(),StandardScaler(),2022,9,16
342470,All the Bright Places,StandardScaler(),StandardScaler(),StandardScaler(),2020,2,28
164,Breakfast at Tiffany's,StandardScaler(),StandardScaler(),StandardScaler(),1961,10,6
4497,Viridiana,StandardScaler(),StandardScaler(),StandardScaler(),1962,4,1
4495,The Spirit of the Beehive,StandardScaler(),StandardScaler(),StandardScaler(),1973,10,8
580175,Another Round,StandardScaler(),StandardScaler(),StandardScaler(),2020,9,24
1002185,A Million Miles Away,StandardScaler(),StandardScaler(),StandardScaler(),2023,9,8
471707,Corpus Christi,StandardScaler(),StandardScaler(),StandardScaler(),2019,9,10
37247,The Graduate,StandardScaler(),StandardScaler(),StandardScaler(),1967,12,21
20123,Time of the Gypsies,StandardScaler(),StandardScaler(),StandardScaler(),1988,12,21
81401,The Turin Horse,StandardScaler(),StandardScaler(),StandardScaler(),2011,3,31
137113,Edge of Tomorrow,StandardScaler(),StandardScaler(),StandardScaler(),2014,5,27
627725,The Banker,StandardScaler(),StandardScaler(),StandardScaler(),2020,3,6
498249,Bad Seeds,StandardScaler(),StandardScaler(),StandardScaler(),2018,11,21
313297,Kubo and the Two Strings,StandardScaler(),StandardScaler(),StandardScaler(),2016,8,18
29154,Stand and Deliver,StandardScaler(),StandardScaler(),StandardScaler(),1988,3,11
17835,Threads,StandardScaler(),StandardScaler(),StandardScaler(),1984,9,23
13929,Geri's Game,StandardScaler(),StandardScaler(),StandardScaler(),1997,11,24
55,Amores Perros,StandardScaler(),StandardScaler(),StandardScaler(),2000,6,16
16306,Fantastic Planet,StandardScaler(),StandardScaler(),StandardScaler(),1973,12,1
4995,Boogie Nights,StandardScaler(),StandardScaler(),StandardScaler(),1997,10,10
99,All About My Mother,StandardScaler(),StandardScaler(),StandardScaler(),1999,4,16
624932,Dave Chappelle: Sticks & Stones,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,26
228205,The Longest Ride,StandardScaler(),StandardScaler(),StandardScaler(),2015,4,9
76341,Mad Max: Fury Road,StandardScaler(),StandardScaler(),StandardScaler(),2015,5,13
13363,The Man from Earth,StandardScaler(),StandardScaler(),StandardScaler(),2007,6,10
15251,Eddie Murphy: Delirious,StandardScaler(),StandardScaler(),StandardScaler(),1983,10,15
426426,Roma,StandardScaler(),StandardScaler(),StandardScaler(),2018,11,21
38251,Mediterraneo,StandardScaler(),StandardScaler(),StandardScaler(),1991,2,2
744114,My Policeman,StandardScaler(),StandardScaler(),StandardScaler(),2022,10,20
8832,Il Divo,StandardScaler(),StandardScaler(),StandardScaler(),2008,5,28
650,Boyz n the Hood,StandardScaler(),StandardScaler(),StandardScaler(),1991,7,12
534780,Andhadhun,StandardScaler(),StandardScaler(),StandardScaler(),2018,10,5
293660,Deadpool,StandardScaler(),StandardScaler(),StandardScaler(),2016,2,9
207703,Kingsman: The Secret Service,StandardScaler(),StandardScaler(),StandardScaler(),2015,1,24
513434,One Cut of the Dead,StandardScaler(),StandardScaler(),StandardScaler(),2017,11,4
329865,Arrival,StandardScaler(),StandardScaler(),StandardScaler(),2016,11,10
1939,Laura,StandardScaler(),StandardScaler(),StandardScaler(),1944,11,26
583083,The Kissing Booth 2,StandardScaler(),StandardScaler(),StandardScaler(),2020,7,24
419430,Get Out,StandardScaler(),StandardScaler(),StandardScaler(),2017,2,24
496450,"Miraculous: Ladybug & Cat Noir, The Movie",StandardScaler(),StandardScaler(),StandardScaler(),2023,7,5
9343,Fitzcarraldo,StandardScaler(),StandardScaler(),StandardScaler(),1982,3,2
24160,My Friends Act II,StandardScaler(),StandardScaler(),StandardScaler(),1982,12,22
13386,I'm Starting from Three,StandardScaler(),StandardScaler(),StandardScaler(),1981,3,5
702,A Streetcar Named Desire,StandardScaler(),StandardScaler(),StandardScaler(),1951,9,19
966220,Sniper: The White Raven,StandardScaler(),StandardScaler(),StandardScaler(),2022,5,3
614917,King Richard,StandardScaler(),StandardScaler(),StandardScaler(),2021,11,18
74308,Detachment,StandardScaler(),StandardScaler(),StandardScaler(),2011,4,24
28580,The Lost Weekend,StandardScaler(),StandardScaler(),StandardScaler(),1945,11,29
10451,Eat Drink Man Woman,StandardScaler(),StandardScaler(),StandardScaler(),1994,8,3
137,Groundhog Day,StandardScaler(),StandardScaler(),StandardScaler(),1993,2,11
1933,The Others,StandardScaler(),StandardScaler(),StandardScaler(),2001,8,2
995,Stagecoach,StandardScaler(),StandardScaler(),StandardScaler(),1939,3,2
14784,The Fall,StandardScaler(),StandardScaler(),StandardScaler(),2006,9,9
1712,Giant,StandardScaler(),StandardScaler(),StandardScaler(),1956,11,8
39324,Dragon Ball Z: The History of Trunks,StandardScaler(),StandardScaler(),StandardScaler(),1993,2,24
309809,The Little Prince,StandardScaler(),StandardScaler(),StandardScaler(),2015,7,29
10331,Night of the Living Dead,StandardScaler(),StandardScaler(),StandardScaler(),1968,10,4
283995,Guardians of the Galaxy Vol. 2,StandardScaler(),StandardScaler(),StandardScaler(),2017,4,19
10754,A Short Film About Killing,StandardScaler(),StandardScaler(),StandardScaler(),1988,3,11
9693,Children of Men,StandardScaler(),StandardScaler(),StandardScaler(),2006,9,22
841755,Mortal Kombat Legends: Battle of the Realms,StandardScaler(),StandardScaler(),StandardScaler(),2021,8,30
803700,The Eight Mountains,StandardScaler(),StandardScaler(),StandardScaler(),2022,12,21
537116,"tick, tick... BOOM!",StandardScaler(),StandardScaler(),StandardScaler(),2021,11,11
417261,Forever My Girl,StandardScaler(),StandardScaler(),StandardScaler(),2018,1,26
76600,Avatar: The Way of Water,StandardScaler(),StandardScaler(),StandardScaler(),2022,12,14
38757,Tangled,StandardScaler(),StandardScaler(),StandardScaler(),2010,11,24
38757,Tangled,StandardScaler(),StandardScaler(),StandardScaler(),2010,11,24
11482,The Tenant,StandardScaler(),StandardScaler(),StandardScaler(),1976,5,26
10835,The Killer,StandardScaler(),StandardScaler(),StandardScaler(),1989,3,24
3309,Mildred Pierce,StandardScaler(),StandardScaler(),StandardScaler(),1945,10,20
793,Blue Velvet,StandardScaler(),StandardScaler(),StandardScaler(),1986,9,19
576,The Wild Bunch,StandardScaler(),StandardScaler(),StandardScaler(),1969,6,19
17057,In a Lonely Place,StandardScaler(),StandardScaler(),StandardScaler(),1950,5,17
25188,The Last Picture Show,StandardScaler(),StandardScaler(),StandardScaler(),1971,10,3
9444,Anastasia,StandardScaler(),StandardScaler(),StandardScaler(),1997,11,20
343,Harold and Maude,StandardScaler(),StandardScaler(),StandardScaler(),1971,12,20
502356,The Super Mario Bros. Movie,StandardScaler(),StandardScaler(),StandardScaler(),2023,4,5
180299,The Raid 2,StandardScaler(),StandardScaler(),StandardScaler(),2014,3,27
642,Butch Cassidy and the Sundance Kid,StandardScaler(),StandardScaler(),StandardScaler(),1969,9,23
320007,Victoria,StandardScaler(),StandardScaler(),StandardScaler(),2015,6,11
820,JFK,StandardScaler(),StandardScaler(),StandardScaler(),1991,12,20
364111,The Anthem of the Heart,StandardScaler(),StandardScaler(),StandardScaler(),2015,9,19
348678,A Man Called Ove,StandardScaler(),StandardScaler(),StandardScaler(),2015,12,25
72213,Courageous,StandardScaler(),StandardScaler(),StandardScaler(),2011,9,30
26371,Maurice,StandardScaler(),StandardScaler(),StandardScaler(),1987,9,18
12093,Lilya 4-ever,StandardScaler(),StandardScaler(),StandardScaler(),2002,8,23
11321,Seven Pounds,StandardScaler(),StandardScaler(),StandardScaler(),2008,12,18
863,Toy Story 2,StandardScaler(),StandardScaler(),StandardScaler(),1999,10,30
28145,"They Shoot Horses, Don't They?",StandardScaler(),StandardScaler(),StandardScaler(),1969,12,10
63,Twelve Monkeys,StandardScaler(),StandardScaler(),StandardScaler(),1995,12,29
11657,Le Cercle Rouge,StandardScaler(),StandardScaler(),StandardScaler(),1970,10,19
819,Sleepers,StandardScaler(),StandardScaler(),StandardScaler(),1996,10,18
244,King Kong,StandardScaler(),StandardScaler(),StandardScaler(),1933,3,15
42987,The Servant,StandardScaler(),StandardScaler(),StandardScaler(),1963,11,14
14624,The Ultimate Gift,StandardScaler(),StandardScaler(),StandardScaler(),2007,3,9
910,The Big Sleep,StandardScaler(),StandardScaler(),StandardScaler(),1946,8,23
10322,Being There,StandardScaler(),StandardScaler(),StandardScaler(),1979,12,19
9289,The Longest Day,StandardScaler(),StandardScaler(),StandardScaler(),1962,9,25
27040,Meshes of the Afternoon,StandardScaler(),StandardScaler(),StandardScaler(),1943,1,1
13002,Barbie in the 12 Dancing Princesses,StandardScaler(),StandardScaler(),StandardScaler(),2006,9,19
643,Battleship Potemkin,StandardScaler(),StandardScaler(),StandardScaler(),1925,12,24
768744,My Hero Academia: World Heroes' Mission,StandardScaler(),StandardScaler(),StandardScaler(),2021,8,6
466282,To All the Boys I've Loved Before,StandardScaler(),StandardScaler(),StandardScaler(),2018,8,17
71,Billy Elliot,StandardScaler(),StandardScaler(),StandardScaler(),2000,9,28
222935,The Fault in Our Stars,StandardScaler(),StandardScaler(),StandardScaler(),2014,6,2
21191,Sin Nombre,StandardScaler(),StandardScaler(),StandardScaler(),2009,3,20
616,The Last Samurai,StandardScaler(),StandardScaler(),StandardScaler(),2003,12,5
976573,Elemental,StandardScaler(),StandardScaler(),StandardScaler(),2023,6,14
19995,Avatar,StandardScaler(),StandardScaler(),StandardScaler(),2009,12,15
4922,The Curious Case of Benjamin Button,StandardScaler(),StandardScaler(),StandardScaler(),2008,12,25
1654,The Dirty Dozen,StandardScaler(),StandardScaler(),StandardScaler(),1967,6,15
352173,Drishyam,StandardScaler(),StandardScaler(),StandardScaler(),2015,7,30
25768,"Steamboat Bill, Jr.",StandardScaler(),StandardScaler(),StandardScaler(),1928,5,9
1541,Thelma & Louise,StandardScaler(),StandardScaler(),StandardScaler(),1991,5,24
976,Sweet Smell of Success,StandardScaler(),StandardScaler(),StandardScaler(),1957,7,4
940721,Godzilla Minus One,StandardScaler(),StandardScaler(),StandardScaler(),2023,11,3
637649,Wrath of Man,StandardScaler(),StandardScaler(),StandardScaler(),2021,4,22
981,The Philadelphia Story,StandardScaler(),StandardScaler(),StandardScaler(),1940,12,5
630,The Wizard of Oz,StandardScaler(),StandardScaler(),StandardScaler(),1939,8,15
589739,Hair Love,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,14
15137,Evangelion: 1.0 You Are (Not) Alone,StandardScaler(),StandardScaler(),StandardScaler(),2007,9,1
4982,American Gangster,StandardScaler(),StandardScaler(),StandardScaler(),2007,11,2
1579,Apocalypto,StandardScaler(),StandardScaler(),StandardScaler(),2006,12,7
127501,Barfi!,StandardScaler(),StandardScaler(),StandardScaler(),2012,9,13
530079,Ride Your Wave,StandardScaler(),StandardScaler(),StandardScaler(),2019,6,21
4951,10 Things I Hate About You,StandardScaler(),StandardScaler(),StandardScaler(),1999,3,30
476968,"Paul, Apostle of Christ",StandardScaler(),StandardScaler(),StandardScaler(),2018,3,23
283587,Beasts of No Nation,StandardScaler(),StandardScaler(),StandardScaler(),2015,9,11
1093,Elevator to the Gallows,StandardScaler(),StandardScaler(),StandardScaler(),1958,1,29
8440,Carandiru,StandardScaler(),StandardScaler(),StandardScaler(),2003,3,21
746,The Last Emperor,StandardScaler(),StandardScaler(),StandardScaler(),1987,10,4
335984,Blade Runner 2049,StandardScaler(),StandardScaler(),StandardScaler(),2017,10,4
12501,The Big Country,StandardScaler(),StandardScaler(),StandardScaler(),1958,9,30
333339,Ready Player One,StandardScaler(),StandardScaler(),StandardScaler(),2018,3,28
11969,Tombstone,StandardScaler(),StandardScaler(),StandardScaler(),1993,12,25
284053,Thor: Ragnarok,StandardScaler(),StandardScaler(),StandardScaler(),2017,10,2
64690,Drive,StandardScaler(),StandardScaler(),StandardScaler(),2011,9,15
17058,Scarlet Street,StandardScaler(),StandardScaler(),StandardScaler(),1945,12,25
3933,Corpse Bride,StandardScaler(),StandardScaler(),StandardScaler(),2005,9,12
618588,Arthur the King,StandardScaler(),StandardScaler(),StandardScaler(),2024,2,22
398978,The Irishman,StandardScaler(),StandardScaler(),StandardScaler(),2019,11,1
198375,The Garden of Words,StandardScaler(),StandardScaler(),StandardScaler(),2013,5,31
568124,Encanto,StandardScaler(),StandardScaler(),StandardScaler(),2021,10,13
225745,Steins;Gate: The Movie - Load Region of Déjà Vu,StandardScaler(),StandardScaler(),StandardScaler(),2013,4,20
221731,Rurouni Kenshin Part II: Kyoto Inferno,StandardScaler(),StandardScaler(),StandardScaler(),2014,8,1
61202,Zindagi Na Milegi Dobara,StandardScaler(),StandardScaler(),StandardScaler(),2011,7,15
54186,Confessions,StandardScaler(),StandardScaler(),StandardScaler(),2010,6,4
16219,Gladiator,StandardScaler(),StandardScaler(),StandardScaler(),1992,3,6
284427,Who Am I,StandardScaler(),StandardScaler(),StandardScaler(),2014,9,25
3580,Changeling,StandardScaler(),StandardScaler(),StandardScaler(),2008,10,24
585244,I Still Believe,StandardScaler(),StandardScaler(),StandardScaler(),2020,3,12
31417,Eyes Without a Face,StandardScaler(),StandardScaler(),StandardScaler(),1960,1,11
7214,Coach Carter,StandardScaler(),StandardScaler(),StandardScaler(),2005,1,14
21575,A Prophet,StandardScaler(),StandardScaler(),StandardScaler(),2009,8,26
804095,The Fabelmans,StandardScaler(),StandardScaler(),StandardScaler(),2022,11,11
244267,I Origins,StandardScaler(),StandardScaler(),StandardScaler(),2014,7,18
64,Talk to Her,StandardScaler(),StandardScaler(),StandardScaler(),2002,3,15
4481,Manon of the Spring,StandardScaler(),StandardScaler(),StandardScaler(),1986,11,19
4235,The Sicilian Clan,StandardScaler(),StandardScaler(),StandardScaler(),1969,12,5
2013,The Diving Bell and the Butterfly,StandardScaler(),StandardScaler(),StandardScaler(),2007,5,23
57158,The Hobbit: The Desolation of Smaug,StandardScaler(),StandardScaler(),StandardScaler(),2013,12,11
533535,Deadpool & Wolverine,StandardScaler(),StandardScaler(),StandardScaler(),2024,7,24
20992,Brother,StandardScaler(),StandardScaler(),StandardScaler(),1997,12,12
1954,The Butterfly Effect,StandardScaler(),StandardScaler(),StandardScaler(),2004,1,17
532,A Close Shave,StandardScaler(),StandardScaler(),StandardScaler(),1996,3,7
801335,Girl in the Basement,StandardScaler(),StandardScaler(),StandardScaler(),2021,2,27
264660,Ex Machina,StandardScaler(),StandardScaler(),StandardScaler(),2015,1,21
9377,Ferris Bueller's Day Off,StandardScaler(),StandardScaler(),StandardScaler(),1986,6,11
431693,Spies in Disguise,StandardScaler(),StandardScaler(),StandardScaler(),2019,12,4
707886,Feel the Beat,StandardScaler(),StandardScaler(),StandardScaler(),2020,6,19
596054,Heroic Losers,StandardScaler(),StandardScaler(),StandardScaler(),2019,8,15
489999,Searching,StandardScaler(),StandardScaler(),StandardScaler(),2018,8,24
10363,Purple Noon,StandardScaler(),StandardScaler(),StandardScaler(),1960,3,10
1879,Guess Who's Coming to Dinner,StandardScaler(),StandardScaler(),StandardScaler(),1967,12,11
3558,"Girl, Interrupted",StandardScaler(),StandardScaler(),StandardScaler(),1999,12,21
864101,Mira,StandardScaler(),StandardScaler(),StandardScaler(),2022,12,22
586863,Les Misérables,StandardScaler(),StandardScaler(),StandardScaler(),2019,11,14
2649,The Game,StandardScaler(),StandardScaler(),StandardScaler(),1997,9,12
1913,The Sea Inside,StandardScaler(),StandardScaler(),StandardScaler(),2004,9,3
36557,Casino Royale,StandardScaler(),StandardScaler(),StandardScaler(),2006,11,14
12102,Kramer vs. Kramer,StandardScaler(),StandardScaler(),StandardScaler(),1979,12,7
1544,Imagine Me & You,StandardScaler(),StandardScaler(),StandardScaler(),2006,1,27
315846,Our Little Sister,StandardScaler(),StandardScaler(),StandardScaler(),2015,6,13
17431,Moon,StandardScaler(),StandardScaler(),StandardScaler(),2009,6,12
277834,Moana,StandardScaler(),StandardScaler(),StandardScaler(),2016,10,13
13980,Sword of the Stranger,StandardScaler(),StandardScaler(),StandardScaler(),2007,9,29
514754,Bao,StandardScaler(),StandardScaler(),StandardScaler(),2018,6,15
366170,Yu-Gi-Oh!: The Dark Side of Dimensions,StandardScaler(),StandardScaler(),StandardScaler(),2016,4,23
921,Cinderella Man,StandardScaler(),StandardScaler(),StandardScaler(),2005,6,2
870,Dolls,StandardScaler(),StandardScaler(),StandardScaler(),2002,10,12
9016,Treasure Planet,StandardScaler(),StandardScaler(),StandardScaler(),2002,11,26
4638,Hot Fuzz,StandardScaler(),StandardScaler(),StandardScaler(),2007,2,14
11544,Lilo & Stitch,StandardScaler(),StandardScaler(),StandardScaler(),2002,6,21
782,Gattaca,StandardScaler(),StandardScaler(),StandardScaler(),1997,9,7
18,The Fifth Element,StandardScaler(),StandardScaler(),StandardScaler(),1997,5,2
1278263,The Seed of the Sacred Fig,StandardScaler(),StandardScaler(),StandardScaler(),2024,9,18
306819,The Danish Girl,StandardScaler(),StandardScaler(),StandardScaler(),2015,11,27
246741,What We Do in the Shadows,StandardScaler(),StandardScaler(),StandardScaler(),2014,6,19
39323,Dragon Ball Z: Bardock - The Father of Goku,StandardScaler(),StandardScaler(),StandardScaler(),1990,10,17
948,Halloween,StandardScaler(),StandardScaler(),StandardScaler(),1978,10,24
399566,Godzilla vs. Kong,StandardScaler(),StandardScaler(),StandardScaler(),2021,3,24
13396,The Snowman,StandardScaler(),StandardScaler(),StandardScaler(),1984,12,15
11688,The Emperor's New Groove,StandardScaler(),StandardScaler(),StandardScaler(),2000,12,15
11159,Secrets & Lies,StandardScaler(),StandardScaler(),StandardScaler(),1996,5,24
433,Mary Poppins,StandardScaler(),StandardScaler(),StandardScaler(),1964,12,17
783,Gandhi,StandardScaler(),StandardScaler(),StandardScaler(),1982,12,1
47909,Poetry,StandardScaler(),StandardScaler(),StandardScaler(),2010,5,13
18329,Happy Together,StandardScaler(),StandardScaler(),StandardScaler(),1997,5,30
581577,Persian Lessons,StandardScaler(),StandardScaler(),StandardScaler(),2020,4,17
451915,Beautiful Boy,StandardScaler(),StandardScaler(),StandardScaler(),2018,10,12
1022789,Inside Out 2,StandardScaler(),StandardScaler(),StandardScaler(),2024,6,11
1372,Blood Diamond,StandardScaler(),StandardScaler(),StandardScaler(),2006,12,8
756999,The Black Phone,StandardScaler(),StandardScaler(),StandardScaler(),2022,6,16
29084,Le Corbeau,StandardScaler(),StandardScaler(),StandardScaler(),1943,9,28
765,Evil Dead II,StandardScaler(),StandardScaler(),StandardScaler(),1987,3,13
10950,I Am Sam,StandardScaler(),StandardScaler(),StandardScaler(),2001,12,28
1156594,Our Fault,StandardScaler(),StandardScaler(),StandardScaler(),2025,10,15
878361,Big George Foreman,StandardScaler(),StandardScaler(),StandardScaler(),2023,4,27
24653,The Consequences of Love,StandardScaler(),StandardScaler(),StandardScaler(),2004,9,24
9394,They Call Me Trinity,StandardScaler(),StandardScaler(),StandardScaler(),1970,12,22
334541,Manchester by the Sea,StandardScaler(),StandardScaler(),StandardScaler(),2016,11,17
18925,Facing the Giants,StandardScaler(),StandardScaler(),StandardScaler(),2006,9,29
4960,"Synecdoche, New York",StandardScaler(),StandardScaler(),StandardScaler(),2008,10,24
682507,Where the Crawdads Sing,StandardScaler(),StandardScaler(),StandardScaler(),2022,7,14
71859,We Need to Talk About Kevin,StandardScaler(),StandardScaler(),StandardScaler(),2011,9,28
41411,The Round Up,StandardScaler(),StandardScaler(),StandardScaler(),2010,3,10
41411,The Round Up,StandardScaler(),StandardScaler(),StandardScaler(),2010,3,10
1883,Malcolm X,StandardScaler(),StandardScaler(),StandardScaler(),1992,11,18
881,A Few Good Men,StandardScaler(),StandardScaler(),StandardScaler(),1992,12,11
838209,Exhuma,StandardScaler(),StandardScaler(),StandardScaler(),2024,2,22
375572,Italian Race,StandardScaler(),StandardScaler(),StandardScaler(),2016,4,7
13562,My Man Godfrey,StandardScaler(),StandardScaler(),StandardScaler(),1936,9,2
13310,Let the Right One In,StandardScaler(),StandardScaler(),StandardScaler(),2008,10,24
2009,"4 Months, 3 Weeks and 2 Days",StandardScaler(),StandardScaler(),StandardScaler(),2007,8,24
638,Lost Highway,StandardScaler(),StandardScaler(),StandardScaler(),1997,1,15
507569,The Seven Deadly Sins: Prisoners of the Sky,StandardScaler(),StandardScaler(),StandardScaler(),2018,8,18
416144,Hotel Mumbai,StandardScaler(),StandardScaler(),StandardScaler(),2019,3,14
265169,Winter Sleep,StandardScaler(),StandardScaler(),StandardScaler(),2014,6,13
24807,Mr. Deeds Goes to Town,StandardScaler(),StandardScaler(),StandardScaler(),1936,4,9
319,True Romance,StandardScaler(),StandardScaler(),StandardScaler(),1993,9,9
401698,Hidden Kisses,StandardScaler(),StandardScaler(),StandardScaler(),2016,2,4
1628,Jules and Jim,StandardScaler(),StandardScaler(),StandardScaler(),1962,1,23
824,Moulin Rouge!,StandardScaler(),StandardScaler(),StandardScaler(),2001,5,18
220,East of Eden,StandardScaler(),StandardScaler(),StandardScaler(),1955,4,10
8429,Paisan,StandardScaler(),StandardScaler(),StandardScaler(),1946,12,10
228150,Fury,StandardScaler(),StandardScaler(),StandardScaler(),2014,10,15
138843,The Conjuring,StandardScaler(),StandardScaler(),StandardScaler(),2013,7,18
11528,The Sandlot,StandardScaler(),StandardScaler(),StandardScaler(),1993,4,7
11178,My Sassy Girl,StandardScaler(),StandardScaler(),StandardScaler(),2001,7,27
106,Predator,StandardScaler(),StandardScaler(),StandardScaler(),1987,6,12
109424,Captain Phillips,StandardScaler(),StandardScaler(),StandardScaler(),2013,10,10
38234,Undisputed III: Redemption,StandardScaler(),StandardScaler(),StandardScaler(),2010,4,17
1061699,The Six Triple Eight,StandardScaler(),StandardScaler(),StandardScaler(),2024,12,6
